2024-03-13 10:10:26,454 - player_recent_game - INFO - Updated lastgame for player: 1641778, Full Name: Leaky Black, Last Game Date: 1707436800000
2024-03-13 10:10:26,520 - player_recent_game - INFO - Updated lastgame for player: 203992, Full Name: Bogdan Bogdanovic, Last Game Date: 1710028800000
2024-03-13 10:10:26,643 - player_recent_game - INFO - Updated lastgame for player: 202711, Full Name: Bojan Bogdanovic, Last Game Date: 1710028800000
2024-03-13 10:10:26,703 - player_recent_game - INFO - Updated lastgame for player: 1629626, Full Name: Bol Bol, Last Game Date: 1709942400000
2024-03-13 10:10:26,835 - player_recent_game - INFO - Updated lastgame for player: 1629716, Full Name: Marques Bolden, Last Game Date: 1709424000000
2024-03-13 10:10:26,900 - player_recent_game - INFO - Updated lastgame for player: 1626164, Full Name: Devin Booker, Last Game Date: 1709337600000
2024-03-13 10:10:26,965 - player_recent_game - INFO - Updated lastgame for player: 1630527, Full Name: Brandon Boston Jr., Last Game Date: 1710028800000
2024-03-13 10:10:27,024 - player_recent_game - INFO - Updated lastgame for player: 1628449, Full Name: Chris Boucher, Last Game Date: 1709942400000
2024-03-13 10:10:27,091 - player_recent_game - INFO - Updated lastgame for player: 1630547, Full Name: James Bouknight, Last Game Date: 1707004800000
2024-03-13 10:10:27,149 - player_recent_game - INFO - Updated lastgame for player: 1631103, Full Name: Malaki Branham, Last Game Date: 1709942400000
2024-03-13 10:10:27,209 - player_recent_game - INFO - Updated lastgame for player: 1631128, Full Name: Christian Braun, Last Game Date: 1709942400000
2024-03-13 10:10:27,359 - player_recent_game - INFO - Updated lastgame for player: 1628969, Full Name: Mikal Bridges, Last Game Date: 1710028800000
2024-03-13 10:10:27,426 - player_recent_game - INFO - Updated lastgame for player: 1628970, Full Name: Miles Bridges, Last Game Date: 1709942400000
2024-03-13 10:10:27,499 - player_recent_game - INFO - Updated lastgame for player: 1629052, Full Name: Oshae Brissett, Last Game Date: 1709424000000
2024-03-13 10:10:27,563 - player_recent_game - INFO - Updated lastgame for player: 1627763, Full Name: Malcolm Brogdon, Last Game Date: 1706832000000
2024-03-13 10:10:27,631 - player_recent_game - INFO - Updated lastgame for player: 1629717, Full Name: Armoni Brooks, Last Game Date: 1704240000000
2024-03-13 10:10:27,700 - player_recent_game - INFO - Updated lastgame for player: 1628415, Full Name: Dillon Brooks, Last Game Date: 1710028800000
2024-03-13 10:10:27,760 - player_recent_game - INFO - Updated lastgame for player: 1628971, Full Name: Bruce Brown, Last Game Date: 1709251200000
2024-03-13 10:10:27,917 - player_recent_game - INFO - Updated lastgame for player: 1627759, Full Name: Jaylen Brown, Last Game Date: 1709942400000
2024-03-13 10:10:27,982 - player_recent_game - INFO - Updated lastgame for player: 1631112, Full Name: Kendall Brown, Last Game Date: 1709596800000
2024-03-13 10:10:28,043 - player_recent_game - INFO - Updated lastgame for player: 1641738, Full Name: Kobe Brown, Last Game Date: 1709942400000
2024-03-13 10:10:28,117 - player_recent_game - INFO - Updated lastgame for player: 1629650, Full Name: Moses Brown, Last Game Date: 1709856000000
2024-03-13 10:10:28,174 - player_recent_game - INFO - Updated lastgame for player: 1630535, Full Name: Greg Brown III, Last Game Date: 1704412800000
2024-03-13 10:10:28,235 - player_recent_game - INFO - Updated lastgame for player: 1629718, Full Name: Charlie Brown Jr., Last Game Date: 1709856000000
2024-03-13 10:10:28,374 - player_recent_game - INFO - Updated lastgame for player: 1628972, Full Name: Troy Brown Jr., Last Game Date: 1709942400000
2024-03-13 10:10:28,432 - player_recent_game - INFO - Updated lastgame for player: 1628973, Full Name: Jalen Brunson, Last Game Date: 1710028800000
2024-03-13 10:10:28,500 - player_recent_game - INFO - Updated lastgame for player: 1628418, Full Name: Thomas Bryant, Last Game Date: 1709769600000
2024-03-13 10:10:28,634 - player_recent_game - INFO - Updated lastgame for player: 1641723, Full Name: Kobe Bufkin, Last Game Date: 1709337600000
2024-03-13 10:10:28,707 - player_recent_game - INFO - Updated lastgame for player: 203493, Full Name: Reggie Bullock Jr., Last Game Date: 1709596800000
2024-03-13 10:10:28,777 - player_recent_game - INFO - Updated lastgame for player: 202692, Full Name: Alec Burks, Last Game Date: 1710028800000
2024-03-13 10:10:28,937 - player_recent_game - INFO - Updated lastgame for player: 1630215, Full Name: Jared Butler, Last Game Date: 1709251200000
2024-03-13 10:10:28,999 - player_recent_game - INFO - Updated lastgame for player: 202710, Full Name: Jimmy Butler, Last Game Date: 1710028800000
2024-03-13 10:10:29,033 - player_recent_game - WARNING - No game data found for player: 1631219, Full Name: John Butler Jr.
2024-03-13 10:10:29,093 - player_recent_game - INFO - Updated lastgame for player: 1631288, Full Name: Jamal Cain, Last Game Date: 1707868800000
2024-03-13 10:10:29,156 - player_recent_game - INFO - Updated lastgame for player: 203484, Full Name: Kentavious Caldwell-Pope, Last Game Date: 1709942400000
2024-03-13 10:10:29,232 - player_recent_game - INFO - Updated lastgame for player: 1641739, Full Name: Toumani Camara, Last Game Date: 1709942400000
2024-03-13 10:10:29,264 - player_recent_game - WARNING - No game data found for player: 1628427, Full Name: Vlatko Cancar
2024-03-13 10:10:29,323 - player_recent_game - INFO - Updated lastgame for player: 203991, Full Name: Clint Capela, Last Game Date: 1710028800000
2024-03-13 10:10:29,459 - player_recent_game - INFO - Updated lastgame for player: 1628975, Full Name: Jevon Carter, Last Game Date: 1709942400000
2024-03-13 10:10:29,520 - player_recent_game - INFO - Updated lastgame for player: 1628976, Full Name: Wendell Carter Jr., Last Game Date: 1710028800000
